index,trace_id,span_id,operation,start_time,end_time,duration,service_name,span_kind,req_status_code,ref_type,ref_type_span_ID,ref_type_trace_ID,packet_loss_treatment
18,a0902e4a81f99fea23b63dddda4af84d,10d64ebcb996a8f6,get_product_list,1732718151248087,1732718151259250,11163.0,recommendationservice,internal,N/A,CHILD_OF,503524548cc9805e,a0902e4a81f99fea23b63dddda4af84d,NoTreatment
0,9dc0d54551829b578e16048413ab0d98,b6e8f5ec33902028,oteldemo.ProductCatalogService/GetProduct,1732717911591359,1732717911592059,700.0,productcatalogservice,server,0,CHILD_OF,f43ac6d35a08b37b,9dc0d54551829b578e16048413ab0d98,NoTreatment
1,9dc0d54551829b578e16048413ab0d98,f43ac6d35a08b37b,grpc.oteldemo.ProductCatalogService/GetProduct,1732717911562000,1732717911611841,49841.0,frontend,client,0,CHILD_OF,58810fdc67a5ec30,9dc0d54551829b578e16048413ab0d98,NoTreatment
2,9dc0d54551829b578e16048413ab0d98,58810fdc67a5ec30,HTTP GET,1732717911562000,1732717911612309,50309.0,frontend,server,200,FOLLOWS_FROM,91eac5fc2754a893,20d7c50e4a16bfe8d9151342d2856bb8,NoTreatment
0,ca1ebb49ab57c5b42609a1fd70c1e5bf,0848248e06ff5f51,router frontend egress,1732718135705908,1732718136110571,404663.0,frontend-proxy,client,200,CHILD_OF,2c5d058c4cb008d0,ca1ebb49ab57c5b42609a1fd70c1e5bf,NoTreatment
1,ca1ebb49ab57c5b42609a1fd70c1e5bf,2c5d058c4cb008d0,ingress,1732718135705735,1732718136110891,405156.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
2,ca1ebb49ab57c5b42609a1fd70c1e5bf,3db5a3ed3ca56e06,grpc.oteldemo.ProductCatalogService/GetProduct,1732718135950000,1732718136023293,73293.0,frontend,client,0,CHILD_OF,968f73007489252c,ca1ebb49ab57c5b42609a1fd70c1e5bf,NoTreatment
3,ca1ebb49ab57c5b42609a1fd70c1e5bf,968f73007489252c,GET,1732718135825000,1732718136109755,284755.0,frontend,server,200,CHILD_OF,0848248e06ff5f51,ca1ebb49ab57c5b42609a1fd70c1e5bf,NoTreatment
4,ca1ebb49ab57c5b42609a1fd70c1e5bf,712baf2696b85526,grpc.oteldemo.RecommendationService/ListRecommendations,1732718135825000,1732718135948999,123999.0,frontend,client,0,CHILD_OF,968f73007489252c,ca1ebb49ab57c5b42609a1fd70c1e5bf,NoTreatment
5,ca1ebb49ab57c5b42609a1fd70c1e5bf,d0603fa28404ded1,grpc.oteldemo.ProductCatalogService/GetProduct,1732718135950000,1732718136017406,67406.0,frontend,client,0,CHILD_OF,968f73007489252c,ca1ebb49ab57c5b42609a1fd70c1e5bf,NoTreatment
6,ca1ebb49ab57c5b42609a1fd70c1e5bf,ff11035696603dda,grpc.oteldemo.ProductCatalogService/GetProduct,1732718135950000,1732718136018524,68524.0,frontend,client,0,CHILD_OF,968f73007489252c,ca1ebb49ab57c5b42609a1fd70c1e5bf,NoTreatment
7,ca1ebb49ab57c5b42609a1fd70c1e5bf,c90a105c0220a2b5,grpc.oteldemo.ProductCatalogService/GetProduct,1732718135949000,1732718136021433,72433.0,frontend,client,0,CHILD_OF,968f73007489252c,ca1ebb49ab57c5b42609a1fd70c1e5bf,NoTreatment
8,ca1ebb49ab57c5b42609a1fd70c1e5bf,0f17ec62dd713836,oteldemo.ProductCatalogService/ListProducts,1732718135856255,1732718135856564,309.0,productcatalogservice,server,0,CHILD_OF,108fc26535fe61e1,ca1ebb49ab57c5b42609a1fd70c1e5bf,NoTreatment
9,ca1ebb49ab57c5b42609a1fd70c1e5bf,e6d6bdd460095c23,oteldemo.ProductCatalogService/GetProduct,1732718135987301,1732718135988746,1445.0,productcatalogservice,server,0,CHILD_OF,d0603fa28404ded1,ca1ebb49ab57c5b42609a1fd70c1e5bf,NoTreatment
10,ca1ebb49ab57c5b42609a1fd70c1e5bf,f5fbdce64d6c3d7d,oteldemo.ProductCatalogService/GetProduct,1732718135987340,1732718135988797,1457.0,productcatalogservice,server,0,CHILD_OF,ff11035696603dda,ca1ebb49ab57c5b42609a1fd70c1e5bf,NoTreatment
11,ca1ebb49ab57c5b42609a1fd70c1e5bf,76ec6b49b2de4598,oteldemo.ProductCatalogService/GetProduct,1732718135987220,1732718135988849,1629.0,productcatalogservice,server,0,CHILD_OF,c90a105c0220a2b5,ca1ebb49ab57c5b42609a1fd70c1e5bf,NoTreatment
12,ca1ebb49ab57c5b42609a1fd70c1e5bf,f4c55872ccff2f88,oteldemo.ProductCatalogService/GetProduct,1732718135987265,1732718135988880,1615.0,productcatalogservice,server,0,CHILD_OF,3db5a3ed3ca56e06,ca1ebb49ab57c5b42609a1fd70c1e5bf,NoTreatment
13,ca1ebb49ab57c5b42609a1fd70c1e5bf,eab3bd2067a27710,/oteldemo.FeatureFlagService/GetFlag,1732718135848585,1732718135854745,6160.0,recommendationservice,client,0,CHILD_OF,367579de2a40cd35,ca1ebb49ab57c5b42609a1fd70c1e5bf,NoTreatment
14,ca1ebb49ab57c5b42609a1fd70c1e5bf,108fc26535fe61e1,/oteldemo.ProductCatalogService/ListProducts,1732718135855459,1732718135862079,6620.0,recommendationservice,client,0,CHILD_OF,367579de2a40cd35,ca1ebb49ab57c5b42609a1fd70c1e5bf,NoTreatment
15,ca1ebb49ab57c5b42609a1fd70c1e5bf,4649d2fcbef2dde1,/oteldemo.RecommendationService/ListRecommendations,1732718135848255,1732718135862668,14413.0,recommendationservice,server,0,CHILD_OF,712baf2696b85526,ca1ebb49ab57c5b42609a1fd70c1e5bf,NoTreatment
16,ca1ebb49ab57c5b42609a1fd70c1e5bf,367579de2a40cd35,get_product_list,1732718135848399,1732718135862229,13830.0,recommendationservice,internal,N/A,CHILD_OF,4649d2fcbef2dde1,ca1ebb49ab57c5b42609a1fd70c1e5bf,NoTreatment
17,ca1ebb49ab57c5b42609a1fd70c1e5bf,e06e50a52806fc8f,/oteldemo.FeatureFlagService/GetFlag,1732718156210138,1732718156212254,2116.0,featureflagservice,server,N/A,CHILD_OF,eab3bd2067a27710,ca1ebb49ab57c5b42609a1fd70c1e5bf,NoTreatment
18,ca1ebb49ab57c5b42609a1fd70c1e5bf,164459edb337eb95,featureflagservice.repo.query:featureflags,1732718156210369,1732718156212162,1793.0,featureflagservice,client,N/A,CHILD_OF,e06e50a52806fc8f,ca1ebb49ab57c5b42609a1fd70c1e5bf,NoTreatment
0,0afb023b4feb62d97178fbd4af9578fc,6a1dd05c20635294,router frontend egress,1732718166492428,1732718167073633,581205.0,frontend-proxy,client,200,CHILD_OF,1122e591dcb937ad,0afb023b4feb62d97178fbd4af9578fc,NoTreatment
1,0afb023b4feb62d97178fbd4af9578fc,e0e2dd0c6d333ec1,grpc.oteldemo.RecommendationService/ListRecommendations,1732718166687000,1732718166846693,159693.0,frontend,client,0,CHILD_OF,8bb694d4ed1f6047,0afb023b4feb62d97178fbd4af9578fc,NoTreatment
2,0afb023b4feb62d97178fbd4af9578fc,0497dffbd9394951,grpc.oteldemo.ProductCatalogService/GetProduct,1732718166849000,1732718166939381,90381.0,frontend,client,0,CHILD_OF,8bb694d4ed1f6047,0afb023b4feb62d97178fbd4af9578fc,NoTreatment
3,0afb023b4feb62d97178fbd4af9578fc,374ea3cb564d74fa,grpc.oteldemo.ProductCatalogService/GetProduct,1732718166848000,1732718166938749,90749.0,frontend,client,0,CHILD_OF,8bb694d4ed1f6047,0afb023b4feb62d97178fbd4af9578fc,NoTreatment
4,0afb023b4feb62d97178fbd4af9578fc,8c72349c7569ce35,grpc.oteldemo.ProductCatalogService/GetProduct,1732718166848000,1732718166938298,90298.0,frontend,client,0,CHILD_OF,8bb694d4ed1f6047,0afb023b4feb62d97178fbd4af9578fc,NoTreatment
5,0afb023b4feb62d97178fbd4af9578fc,21b23681e3cf0328,grpc.oteldemo.ProductCatalogService/GetProduct,1732718166848000,1732718166941331,93331.0,frontend,client,0,CHILD_OF,8bb694d4ed1f6047,0afb023b4feb62d97178fbd4af9578fc,NoTreatment
6,0afb023b4feb62d97178fbd4af9578fc,1122e591dcb937ad,ingress,1732718166492256,1732718167073873,581617.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
7,0afb023b4feb62d97178fbd4af9578fc,2fbf5549c99f2abb,oteldemo.ProductCatalogService/GetProduct,1732718166853061,1732718166854415,1354.0,productcatalogservice,server,0,CHILD_OF,374ea3cb564d74fa,0afb023b4feb62d97178fbd4af9578fc,NoTreatment
8,0afb023b4feb62d97178fbd4af9578fc,5100a88b3d478b9d,oteldemo.ProductCatalogService/ListProducts,1732718166762685,1732718166764593,1908.0,productcatalogservice,server,0,CHILD_OF,76830f5c2b345a9f,0afb023b4feb62d97178fbd4af9578fc,NoTreatment
9,0afb023b4feb62d97178fbd4af9578fc,657230582f335ce6,oteldemo.ProductCatalogService/GetProduct,1732718166853133,1732718166854742,1609.0,productcatalogservice,server,0,CHILD_OF,8c72349c7569ce35,0afb023b4feb62d97178fbd4af9578fc,NoTreatment
10,0afb023b4feb62d97178fbd4af9578fc,772a7c73cdcb4e1e,oteldemo.ProductCatalogService/GetProduct,1732718166853215,1732718166854832,1617.0,productcatalogservice,server,0,CHILD_OF,0497dffbd9394951,0afb023b4feb62d97178fbd4af9578fc,NoTreatment
11,0afb023b4feb62d97178fbd4af9578fc,4b8a517ab70b1ad7,oteldemo.ProductCatalogService/GetProduct,1732718166853094,1732718166873499,20405.0,productcatalogservice,server,0,CHILD_OF,21b23681e3cf0328,0afb023b4feb62d97178fbd4af9578fc,NoTreatment
12,0afb023b4feb62d97178fbd4af9578fc,71cc92c888329739,oteldemo.FeatureFlagService/GetFlag,1732718166855547,1732718166873168,17621.0,productcatalogservice,client,0,CHILD_OF,4b8a517ab70b1ad7,0afb023b4feb62d97178fbd4af9578fc,NoTreatment
13,0afb023b4feb62d97178fbd4af9578fc,8bb694d4ed1f6047,GET,1732718166686000,1732718167073711,387711.0,frontend,server,200,CHILD_OF,6a1dd05c20635294,0afb023b4feb62d97178fbd4af9578fc,NoTreatment
14,0afb023b4feb62d97178fbd4af9578fc,2f265a2523070950,/oteldemo.FeatureFlagService/GetFlag,1732718188190211,1732718188192141,1930.0,featureflagservice,server,N/A,CHILD_OF,7975ce11cd433a48,0afb023b4feb62d97178fbd4af9578fc,NoTreatment
15,0afb023b4feb62d97178fbd4af9578fc,985c99d3b252ddac,/oteldemo.FeatureFlagService/GetFlag,1732718188308495,1732718188312143,3648.0,featureflagservice,server,N/A,CHILD_OF,71cc92c888329739,0afb023b4feb62d97178fbd4af9578fc,NoTreatment
16,0afb023b4feb62d97178fbd4af9578fc,008e6d8208773108,featureflagservice.repo.query:featureflags,1732718188308712,1732718188312073,3361.0,featureflagservice,client,N/A,CHILD_OF,985c99d3b252ddac,0afb023b4feb62d97178fbd4af9578fc,NoTreatment
17,0afb023b4feb62d97178fbd4af9578fc,0df825bd0d9d6bb9,featureflagservice.repo.query:featureflags,1732718188190448,1732718188192046,1598.0,featureflagservice,client,N/A,CHILD_OF,2f265a2523070950,0afb023b4feb62d97178fbd4af9578fc,NoTreatment
18,0afb023b4feb62d97178fbd4af9578fc,76830f5c2b345a9f,/oteldemo.ProductCatalogService/ListProducts,1732718166756291,1732718166776585,20294.0,recommendationservice,client,0,CHILD_OF,07967b08f505eb70,0afb023b4feb62d97178fbd4af9578fc,NoTreatment
19,0afb023b4feb62d97178fbd4af9578fc,7975ce11cd433a48,/oteldemo.FeatureFlagService/GetFlag,1732718166730223,1732718166755600,25377.0,recommendationservice,client,0,CHILD_OF,07967b08f505eb70,0afb023b4feb62d97178fbd4af9578fc,NoTreatment
20,0afb023b4feb62d97178fbd4af9578fc,1d2e2902caf815df,/oteldemo.RecommendationService/ListRecommendations,1732718166729639,1732718166782108,52469.0,recommendationservice,server,0,CHILD_OF,e0e2dd0c6d333ec1,0afb023b4feb62d97178fbd4af9578fc,NoTreatment
21,0afb023b4feb62d97178fbd4af9578fc,07967b08f505eb70,get_product_list,1732718166729759,1732718166777139,47380.0,recommendationservice,internal,N/A,CHILD_OF,1d2e2902caf815df,0afb023b4feb62d97178fbd4af9578fc,NoTreatment
0,0200f3166901731e837b3cd690435a2a,609fa9a563486468,ingress,1732718283952846,18448476791992498990,1.8446744073708546e+19,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
1,0200f3166901731e837b3cd690435a2a,fd5c0f651770ce4c,router frontend egress,1732718283952967,18448476791992498959,1.8446744073708546e+19,frontend-proxy,client,200,CHILD_OF,609fa9a563486468,0200f3166901731e837b3cd690435a2a,NoTreatment
2,0200f3166901731e837b3cd690435a2a,2ebf3be640c91914,grpc.oteldemo.ProductCatalogService/GetProduct,1732718282917000,1732718282942445,25445.0,frontend,client,0,CHILD_OF,39a60cbee47289f0,0200f3166901731e837b3cd690435a2a,NoTreatment
3,0200f3166901731e837b3cd690435a2a,39a60cbee47289f0,GET,1732718282916000,1732718282942964,26964.0,frontend,server,200,CHILD_OF,fd5c0f651770ce4c,0200f3166901731e837b3cd690435a2a,NoTreatment
4,0200f3166901731e837b3cd690435a2a,e543645674395ef2,oteldemo.ProductCatalogService/GetProduct,1732718282932794,1732718282933461,667.0,productcatalogservice,server,0,CHILD_OF,2ebf3be640c91914,0200f3166901731e837b3cd690435a2a,NoTreatment
0,4d429600948adec79b6dd311e64968d8,acd3296777af6c9d,ingress,1732717896839551,1732717896927995,88444.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
1,4d429600948adec79b6dd311e64968d8,949d57c2bcd4f095,router frontend egress,1732717896839710,1732717896927941,88231.0,frontend-proxy,client,200,CHILD_OF,acd3296777af6c9d,4d429600948adec79b6dd311e64968d8,NoTreatment
2,4d429600948adec79b6dd311e64968d8,d8095c0603709038,GET,1732717896900000,1732717896927485,27485.0,frontend,server,200,CHILD_OF,949d57c2bcd4f095,4d429600948adec79b6dd311e64968d8,NoTreatment
3,4d429600948adec79b6dd311e64968d8,26ff6bfb7a220cbf,grpc.oteldemo.ProductCatalogService/GetProduct,1732717896901000,1732717896927255,26255.0,frontend,client,0,CHILD_OF,d8095c0603709038,4d429600948adec79b6dd311e64968d8,NoTreatment
4,4d429600948adec79b6dd311e64968d8,ea890d0295612085,oteldemo.ProductCatalogService/GetProduct,1732717896903078,1732717896903559,481.0,productcatalogservice,server,0,CHILD_OF,26ff6bfb7a220cbf,4d429600948adec79b6dd311e64968d8,NoTreatment
0,3d7d15b63ee5c6d6e73d6695af05a36c,a8efa0a00c192947,oteldemo.ProductCatalogService/GetProduct,1732718014819083,1732718014819801,718.0,productcatalogservice,server,0,CHILD_OF,d1add50889ae2f3e,3d7d15b63ee5c6d6e73d6695af05a36c,NoTreatment
1,3d7d15b63ee5c6d6e73d6695af05a36c,c27fba49eb07fe34,router frontend egress,1732718014648475,1732718014867187,218712.0,frontend-proxy,client,200,CHILD_OF,e1a63c9b4f4c58b7,3d7d15b63ee5c6d6e73d6695af05a36c,NoTreatment
2,3d7d15b63ee5c6d6e73d6695af05a36c,e1a63c9b4f4c58b7,ingress,1732718014648236,1732718014867215,218979.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
3,3d7d15b63ee5c6d6e73d6695af05a36c,92e49eeec74dd5f8,GET,1732718014781000,1732718014879711,98711.0,frontend,server,200,CHILD_OF,c27fba49eb07fe34,3d7d15b63ee5c6d6e73d6695af05a36c,NoTreatment
4,3d7d15b63ee5c6d6e73d6695af05a36c,d1add50889ae2f3e,grpc.oteldemo.ProductCatalogService/GetProduct,1732718014782000,1732718014865431,83431.0,frontend,client,0,CHILD_OF,92e49eeec74dd5f8,3d7d15b63ee5c6d6e73d6695af05a36c,NoTreatment
0,f46f328934ac49d263c614107d72eb2b,3686264d6e6d4a7b,router frontend egress,1732718187553547,1732718187701085,147538.0,frontend-proxy,client,200,CHILD_OF,ac3cc0d269e89a5c,f46f328934ac49d263c614107d72eb2b,NoTreatment
1,f46f328934ac49d263c614107d72eb2b,ac3cc0d269e89a5c,ingress,1732718187553392,1732718187701210,147818.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
2,f46f328934ac49d263c614107d72eb2b,757a859dd01bf15f,GET,1732718187664000,1732718187700833,36833.0,frontend,server,200,CHILD_OF,3686264d6e6d4a7b,f46f328934ac49d263c614107d72eb2b,NoTreatment
3,f46f328934ac49d263c614107d72eb2b,110c3f684c3d291a,grpc.oteldemo.ProductCatalogService/GetProduct,1732718187665000,1732718187700045,35045.0,frontend,client,0,CHILD_OF,757a859dd01bf15f,f46f328934ac49d263c614107d72eb2b,NoTreatment
4,f46f328934ac49d263c614107d72eb2b,a56ce404abb446dd,oteldemo.ProductCatalogService/GetProduct,1732718187678970,1732718187679406,436.0,productcatalogservice,server,0,CHILD_OF,110c3f684c3d291a,f46f328934ac49d263c614107d72eb2b,NoTreatment
0,38bcab32d93d1ed402ff248d1abd4c9a,609c021be3d3a4f8,router frontend egress,1732717990687206,1732717990856892,169686.0,frontend-proxy,client,200,CHILD_OF,768915e105d65cce,38bcab32d93d1ed402ff248d1abd4c9a,NoTreatment
1,38bcab32d93d1ed402ff248d1abd4c9a,768915e105d65cce,ingress,1732717990686954,1732717990856975,170021.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
2,38bcab32d93d1ed402ff248d1abd4c9a,a0fec19bcd0582ea,oteldemo.ProductCatalogService/GetProduct,1732717990837878,1732717990839685,1807.0,productcatalogservice,server,0,CHILD_OF,a3862a4a2ba79e5a,38bcab32d93d1ed402ff248d1abd4c9a,NoTreatment
3,38bcab32d93d1ed402ff248d1abd4c9a,a3862a4a2ba79e5a,grpc.oteldemo.ProductCatalogService/GetProduct,1732717990799000,1732717990853305,54305.0,frontend,client,0,CHILD_OF,23e7056aa50b41ad,38bcab32d93d1ed402ff248d1abd4c9a,NoTreatment
4,38bcab32d93d1ed402ff248d1abd4c9a,23e7056aa50b41ad,GET,1732717990798000,1732717990853491,55491.0,frontend,server,200,CHILD_OF,609c021be3d3a4f8,38bcab32d93d1ed402ff248d1abd4c9a,NoTreatment
0,dab7a8c547af356d773f41fae0c9c609,ae4755a5b4be05ab,router frontend egress,1732718087971314,1732718088079361,108047.0,frontend-proxy,client,200,CHILD_OF,5887dc0752c962a7,dab7a8c547af356d773f41fae0c9c609,NoTreatment
1,dab7a8c547af356d773f41fae0c9c609,5887dc0752c962a7,ingress,1732718087971148,1732718088079405,108257.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
2,dab7a8c547af356d773f41fae0c9c609,592333a50bfc8cac,GET,1732718088060000,1732718088078179,18179.0,frontend,server,200,CHILD_OF,ae4755a5b4be05ab,dab7a8c547af356d773f41fae0c9c609,NoTreatment
3,dab7a8c547af356d773f41fae0c9c609,6719aa6b70c99c38,grpc.oteldemo.ProductCatalogService/GetProduct,1732718088061000,1732718088078161,17161.0,frontend,client,0,CHILD_OF,592333a50bfc8cac,dab7a8c547af356d773f41fae0c9c609,NoTreatment
4,dab7a8c547af356d773f41fae0c9c609,ddccc30719fd11cf,oteldemo.ProductCatalogService/GetProduct,1732718088065176,1732718088065499,323.0,productcatalogservice,server,0,CHILD_OF,6719aa6b70c99c38,dab7a8c547af356d773f41fae0c9c609,NoTreatment
0,7fa6fe91c7904392d049be5fcbc74c2c,425267e9aab0994d,router frontend egress,1732717868112018,1732717868323691,211673.0,frontend-proxy,client,200,CHILD_OF,6f4a8e15bf10a17d,7fa6fe91c7904392d049be5fcbc74c2c,NoTreatment
1,7fa6fe91c7904392d049be5fcbc74c2c,6f4a8e15bf10a17d,ingress,1732717868111815,1732717868323731,211916.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
2,7fa6fe91c7904392d049be5fcbc74c2c,1661f1cbd335341c,grpc.oteldemo.ProductCatalogService/GetProduct,1732717868213000,1732717868323097,110097.0,frontend,client,0,CHILD_OF,38b23d0ccb03313c,7fa6fe91c7904392d049be5fcbc74c2c,NoTreatment
3,7fa6fe91c7904392d049be5fcbc74c2c,38b23d0ccb03313c,GET,1732717868212000,1732717868323453,111453.0,frontend,server,200,CHILD_OF,425267e9aab0994d,7fa6fe91c7904392d049be5fcbc74c2c,NoTreatment
4,7fa6fe91c7904392d049be5fcbc74c2c,a4c65da3027f8132,oteldemo.ProductCatalogService/GetProduct,1732717868219300,1732717868229751,10451.0,productcatalogservice,server,0,CHILD_OF,1661f1cbd335341c,7fa6fe91c7904392d049be5fcbc74c2c,NoTreatment
0,44fb13ea88afede89a4375b50563e6e1,83d57ae0d5bd2355,ingress,1732718234174966,1732718234903440,728474.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
1,44fb13ea88afede89a4375b50563e6e1,e0825778d526767b,router frontend egress,1732718234175060,1732718234903395,728335.0,frontend-proxy,client,200,CHILD_OF,83d57ae0d5bd2355,44fb13ea88afede89a4375b50563e6e1,NoTreatment
2,44fb13ea88afede89a4375b50563e6e1,6e5af5314c8a557f,grpc.oteldemo.RecommendationService/ListRecommendations,1732718234288000,1732718234423060,135060.0,frontend,client,0,CHILD_OF,6ba6e9889d7c2038,44fb13ea88afede89a4375b50563e6e1,NoTreatment
3,44fb13ea88afede89a4375b50563e6e1,ab57015ef5cbb428,grpc.oteldemo.ProductCatalogService/GetProduct,1732718234423000,1732718234551504,128504.0,frontend,client,0,CHILD_OF,6ba6e9889d7c2038,44fb13ea88afede89a4375b50563e6e1,NoTreatment
4,44fb13ea88afede89a4375b50563e6e1,e132f15ecfc7fe32,grpc.oteldemo.ProductCatalogService/GetProduct,1732718234423000,1732718234586511,163511.0,frontend,client,0,CHILD_OF,6ba6e9889d7c2038,44fb13ea88afede89a4375b50563e6e1,NoTreatment
5,44fb13ea88afede89a4375b50563e6e1,4ee30b2e4a8468d2,grpc.oteldemo.ProductCatalogService/GetProduct,1732718234423000,1732718234586758,163758.0,frontend,client,0,CHILD_OF,6ba6e9889d7c2038,44fb13ea88afede89a4375b50563e6e1,NoTreatment
6,44fb13ea88afede89a4375b50563e6e1,b488cf346d180c2c,grpc.oteldemo.ProductCatalogService/GetProduct,1732718234423000,1732718234590907,167907.0,frontend,client,0,CHILD_OF,6ba6e9889d7c2038,44fb13ea88afede89a4375b50563e6e1,NoTreatment
7,44fb13ea88afede89a4375b50563e6e1,6ba6e9889d7c2038,GET,1732718234286000,1732718234900853,614853.0,frontend,server,200,CHILD_OF,e0825778d526767b,44fb13ea88afede89a4375b50563e6e1,NoTreatment
8,44fb13ea88afede89a4375b50563e6e1,112489a828f792d9,/oteldemo.FeatureFlagService/GetFlag,1732718259528243,1732718259529970,1727.0,featureflagservice,server,N/A,CHILD_OF,3d8ed95d06ad444d,44fb13ea88afede89a4375b50563e6e1,NoTreatment
9,44fb13ea88afede89a4375b50563e6e1,fd9e2ba5f63fa9de,/oteldemo.FeatureFlagService/GetFlag,1732718259340216,1732718259341929,1713.0,featureflagservice,server,N/A,CHILD_OF,19d1ce472e8d6e2a,44fb13ea88afede89a4375b50563e6e1,NoTreatment
10,44fb13ea88afede89a4375b50563e6e1,f1b507b4904c854e,featureflagservice.repo.query:featureflags,1732718259528478,1732718259529857,1379.0,featureflagservice,client,N/A,CHILD_OF,112489a828f792d9,44fb13ea88afede89a4375b50563e6e1,NoTreatment
11,44fb13ea88afede89a4375b50563e6e1,4560d238baeb62c7,featureflagservice.repo.query:featureflags,1732718259340395,1732718259341855,1460.0,featureflagservice,client,N/A,CHILD_OF,fd9e2ba5f63fa9de,44fb13ea88afede89a4375b50563e6e1,NoTreatment
12,44fb13ea88afede89a4375b50563e6e1,b39eabf1f7177a10,oteldemo.ProductCatalogService/GetProduct,1732718234494909,1732718234495766,857.0,productcatalogservice,server,0,CHILD_OF,ab57015ef5cbb428,44fb13ea88afede89a4375b50563e6e1,NoTreatment
13,44fb13ea88afede89a4375b50563e6e1,710dbbcec7ed21e1,oteldemo.ProductCatalogService/ListProducts,1732718234332825,1732718234332992,167.0,productcatalogservice,server,0,CHILD_OF,2b4323cc796ad811,44fb13ea88afede89a4375b50563e6e1,NoTreatment
14,44fb13ea88afede89a4375b50563e6e1,e55a54034e063351,oteldemo.ProductCatalogService/GetProduct,1732718234494822,1732718234496263,1441.0,productcatalogservice,server,0,CHILD_OF,e132f15ecfc7fe32,44fb13ea88afede89a4375b50563e6e1,NoTreatment
15,44fb13ea88afede89a4375b50563e6e1,eb52af4fb58949bb,oteldemo.ProductCatalogService/GetProduct,1732718234494880,1732718234497000,2120.0,productcatalogservice,server,0,CHILD_OF,4ee30b2e4a8468d2,44fb13ea88afede89a4375b50563e6e1,NoTreatment
16,44fb13ea88afede89a4375b50563e6e1,3d8ed95d06ad444d,oteldemo.FeatureFlagService/GetFlag,1732718234496692,1732718234526389,29697.0,productcatalogservice,client,0,CHILD_OF,15a8033e0b359060,44fb13ea88afede89a4375b50563e6e1,NoTreatment
17,44fb13ea88afede89a4375b50563e6e1,15a8033e0b359060,oteldemo.ProductCatalogService/GetProduct,1732718234494849,1732718234528398,33549.0,productcatalogservice,server,0,CHILD_OF,b488cf346d180c2c,44fb13ea88afede89a4375b50563e6e1,NoTreatment
18,44fb13ea88afede89a4375b50563e6e1,6559d2d8abba5cff,/oteldemo.RecommendationService/ListRecommendations,1732718234317029,1732718234347891,30862.0,recommendationservice,server,0,CHILD_OF,6e5af5314c8a557f,44fb13ea88afede89a4375b50563e6e1,NoTreatment
19,44fb13ea88afede89a4375b50563e6e1,19d1ce472e8d6e2a,/oteldemo.FeatureFlagService/GetFlag,1732718234317305,1732718234330946,13641.0,recommendationservice,client,0,CHILD_OF,021a520f3ff98925,44fb13ea88afede89a4375b50563e6e1,NoTreatment
20,44fb13ea88afede89a4375b50563e6e1,2b4323cc796ad811,/oteldemo.ProductCatalogService/ListProducts,1732718234332081,1732718234345233,13152.0,recommendationservice,client,0,CHILD_OF,021a520f3ff98925,44fb13ea88afede89a4375b50563e6e1,NoTreatment
21,44fb13ea88afede89a4375b50563e6e1,021a520f3ff98925,get_product_list,1732718234317146,1732718234345336,28190.0,recommendationservice,internal,N/A,CHILD_OF,6559d2d8abba5cff,44fb13ea88afede89a4375b50563e6e1,NoTreatment
0,f1afdbebf18f9babbd2871e02ab9a130,8b3ed296a1f4b29c,router frontend egress,1732718195897712,1732718196046013,148301.0,frontend-proxy,client,200,CHILD_OF,7773075d449ebc43,f1afdbebf18f9babbd2871e02ab9a130,NoTreatment
1,f1afdbebf18f9babbd2871e02ab9a130,7773075d449ebc43,ingress,1732718195897545,1732718196046045,148500.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
2,f1afdbebf18f9babbd2871e02ab9a130,115cafc414772f9a,grpc.oteldemo.ProductCatalogService/GetProduct,1732718196006000,1732718196044195,38195.0,frontend,client,0,CHILD_OF,3b7fcc02c846b6f1,f1afdbebf18f9babbd2871e02ab9a130,NoTreatment
3,f1afdbebf18f9babbd2871e02ab9a130,3b7fcc02c846b6f1,GET,1732718196005000,1732718196044531,39531.0,frontend,server,200,CHILD_OF,8b3ed296a1f4b29c,f1afdbebf18f9babbd2871e02ab9a130,NoTreatment
4,f1afdbebf18f9babbd2871e02ab9a130,21d549698bc6ed8a,oteldemo.ProductCatalogService/GetProduct,1732718196027965,1732718196028606,641.0,productcatalogservice,server,0,CHILD_OF,115cafc414772f9a,f1afdbebf18f9babbd2871e02ab9a130,NoTreatment
0,8980554581a582d04b6a6f5184768691,67a144424bedf1e7,ingress,1732718212849429,1732718213218889,369460.0,frontend-proxy,server,200,N/A,N/A,N/A,NoTreatment
1,8980554581a582d04b6a6f5184768691,cf62f1f082deb9c3,router frontend egress,1732718212849620,1732718213218807,369187.0,frontend-proxy,client,200,CHILD_OF,67a144424bedf1e7,8980554581a582d04b6a6f5184768691,NoTreatment
